business_name,category,borough,latitude,longitude,poi_type,description
CHOP CHOP KITCHEN,chinese,QUEENS,40.67661440171,-73.82225682522,restaurant,chinese restaurant in QUEENS
THE KATI ROLL COMPANY,indian,MANHATTAN,40.72949573651,-74.00092005567,restaurant,indian restaurant in MANHATTAN
SAKE NO HANA / SILVER LINING / THE FIX,japanese,MANHATTAN,40.71910666788,-73.99452742726,restaurant,japanese restaurant in MANHATTAN
TRUFA PIZZERIA,pizza,MANHATTAN,40.81461703452,-73.95907901348,restaurant,pizza restaurant in MANHATTAN
THE STONE HOUSE AT CLOVE LAKES,american,STATEN ISLAND,40.61823187799,-74.10516111802,restaurant,american restaurant in STATEN ISLAND
SCOTTADITO,italian,BROOKLYN,40.67485042673,-73.9764911833,restaurant,italian restaurant in BROOKLYN
BLEECKER STREET BAR,american,MANHATTAN,40.72669874251,-73.99568133241,restaurant,american restaurant in MANHATTAN
SMILER'S DELI,sandwiches,MANHATTAN,40.76045638847,-73.97370661672,restaurant,sandwiches restaurant in MANHATTAN
THE VILLAGE SALOON,american,QUEENS,40.72592494101,-73.87720258545,restaurant,american restaurant in QUEENS
OS NYC,american,MANHATTAN,40.71575537941,-73.99637825597,restaurant,american restaurant in MANHATTAN
SONY HALL,american,MANHATTAN,40.75912463591,-73.98634821821,restaurant,american restaurant in MANHATTAN
CARVEL,frozen desserts,BROOKLYN,40.64332972191,-73.9781887155,restaurant,frozen desserts restaurant in BROOKLYN
2020 SABORES LATINOS REST & BAKERY,latin american,QUEENS,40.70080769793,-73.82636841255,restaurant,latin american restaurant in QUEENS
KN MI DELICIA BAKERY,bakery products/desserts,BRONX,40.81485166398,-73.91991350458,restaurant,bakery products/desserts restaurant in BRONX
BUTTER SMASHBURGERS,hamburgers,MANHATTAN,40.72943535146,-74.00094531124,restaurant,hamburgers restaurant in MANHATTAN
TIKKA INDIAN GRILL,indian,BROOKLYN,40.6706304025,-73.98509748892,restaurant,indian restaurant in BROOKLYN
KENNEDY FRIED CHICKEN,chicken,BRONX,40.83349018369,-73.91467637838,restaurant,chicken restaurant in BRONX
CAFE MIA,coffee/tea,BROOKLYN,40.69361078638,-73.92930216552,restaurant,coffee/tea restaurant in BROOKLYN
LUCY'S ITALIAN SAUSAGE COMPANY INC.,unknown,BROOKLYN,40.57309380974,-73.98046147658,restaurant,unknown restaurant in BROOKLYN
STICKY'S,chicken,BROOKLYN,40.69217151823,-73.98605907285,restaurant,chicken restaurant in BROOKLYN
BEAN N BEAN,coffee/tea,QUEENS,40.77002872445,-73.73602056577,restaurant,coffee/tea restaurant in QUEENS
THE SABIENG THAI,thai,MANHATTAN,40.72543273517,-73.98687106791,restaurant,thai restaurant in MANHATTAN
FRATELLI'S PIZZERIA,pizza,BROOKLYN,40.61502470798,-73.99430907646,restaurant,pizza restaurant in BROOKLYN
SCHNIPPER'S,american,MANHATTAN,40.75691800648,-73.97206567234,restaurant,american restaurant in MANHATTAN
PLAYA BOWLS,jewish/kosher,MANHATTAN,40.70253319243,-74.01256177583,restaurant,jewish/kosher restaurant in MANHATTAN
POTBELLY,sandwiches,MANHATTAN,40.7529766752,-73.98916476681,restaurant,sandwiches restaurant in MANHATTAN
LE PAIN QUOTIDIEN,french,MANHATTAN,40.7724606251,-73.98085044759,restaurant,french restaurant in MANHATTAN
RAISING CANE'S,chicken,MANHATTAN,40.7510913183,-73.99292589818,restaurant,chicken restaurant in MANHATTAN
BODEGA PARADISE,pizza,MANHATTAN,40.79914369749,-73.94333366546,restaurant,pizza restaurant in MANHATTAN
LE PAIN QUOTIDIEN,french,MANHATTAN,40.77438686632,-73.97765820674,restaurant,french restaurant in MANHATTAN
CAP'T LOUI,seafood,QUEENS,40.74344232566,-73.92127719751,restaurant,seafood restaurant in QUEENS
7TH STREET BURGER,hamburgers,MANHATTAN,40.70981546892,-74.0081193392,restaurant,hamburgers restaurant in MANHATTAN
STARBUCKS,coffee/tea,MANHATTAN,40.70499297195,-74.00715575261,restaurant,coffee/tea restaurant in MANHATTAN
ROTI ROLL / SUITE,indian,MANHATTAN,40.80245953427,-73.96424449791,restaurant,indian restaurant in MANHATTAN
EL SABOR A MI PERU,peruvian,STATEN ISLAND,40.6268072268,-74.16318922889,restaurant,peruvian restaurant in STATEN ISLAND
ANKARA ONE,turkish,BROOKLYN,40.60850134557,-73.95888170689,restaurant,turkish restaurant in BROOKLYN
CHIKURIN,japanese,BROOKLYN,40.58817364021,-73.95229474374,restaurant,japanese restaurant in BROOKLYN
CARVEL CINNABON,frozen desserts,BROOKLYN,40.57745344238,-73.96217672773,restaurant,frozen desserts restaurant in BROOKLYN
BURGER KING,hamburgers,BROOKLYN,40.60231910116,-73.99444340663,restaurant,hamburgers restaurant in BROOKLYN
CLANDESTINO,american,MANHATTAN,40.71463796405,-73.99101793736,restaurant,american restaurant in MANHATTAN
NONIS COFFEE SHOP,american,BRONX,40.90732865074,-73.90398119152,restaurant,american restaurant in BRONX
CRYSTAL LAKE,american,BROOKLYN,40.71140617298,-73.94639520311,restaurant,american restaurant in BROOKLYN
BANTER,australian,MANHATTAN,40.72797238986,-74.00111125743,restaurant,australian restaurant in MANHATTAN
NEW YORKER HOTEL KITCHEN,american,MANHATTAN,40.75228806225,-73.9934021983,restaurant,american restaurant in MANHATTAN
FRIEND OF A FARMER,american,MANHATTAN,40.77639344932,-73.97853490973,restaurant,american restaurant in MANHATTAN
GIORGIO'S OF GRAMERCY,italian,MANHATTAN,40.73963162998,-73.9890226009,restaurant,italian restaurant in MANHATTAN
MATCHAFUL,coffee/tea,MANHATTAN,40.72225223755,-73.99615783381,restaurant,coffee/tea restaurant in MANHATTAN
CARVEL,frozen desserts,BROOKLYN,40.58974131226,-73.96054952432,restaurant,frozen desserts restaurant in BROOKLYN
LA BOTTIGLIA BAR & RESTAURANT,italian,STATEN ISLAND,40.63435816837,-74.13582930389,restaurant,italian restaurant in STATEN ISLAND
HUG TEA,coffee/tea,BROOKLYN,40.63518492607,-74.00907941552,restaurant,coffee/tea restaurant in BROOKLYN
Z-TWO DINER & LOUNGE,american,STATEN ISLAND,40.52769671072,-74.23096096249,restaurant,american restaurant in STATEN ISLAND
O' GRILL SPOT,soul food,BROOKLYN,40.64501472187,-73.92967456451,restaurant,soul food restaurant in BROOKLYN
ROAST N CO,coffee/tea,QUEENS,40.72686051706,-73.85348958797,restaurant,coffee/tea restaurant in QUEENS
KENNEDY FRIED CHICKEN,chicken,QUEENS,40.67625295327,-73.81929794155,restaurant,chicken restaurant in QUEENS
CUCUMBER SUSHI & SALAD BAR,japanese,STATEN ISLAND,40.52611017711,-74.2019812076,restaurant,japanese restaurant in STATEN ISLAND
L' ANGE NOIR CAFE,french,BROOKLYN,40.70404112203,-73.93425024571,restaurant,french restaurant in BROOKLYN
TASTY BITES,bangladeshi,BROOKLYN,40.64267674725,-73.97973116308,restaurant,bangladeshi restaurant in BROOKLYN
COCOA STORE NYC,other,MANHATTAN,40.7378942935,-73.99010905216,restaurant,other restaurant in MANHATTAN
WIMPY'S RESTAURANT,american,MANHATTAN,40.84329567974,-73.93811667834,restaurant,american restaurant in MANHATTAN
BURGER KING,hamburgers,BROOKLYN,40.65725413218,-73.90060863238,restaurant,hamburgers restaurant in BROOKLYN
MYUNG DONG NOODLE House,korean,QUEENS,40.76012079316,-73.73158390276,restaurant,korean restaurant in QUEENS
DUNKIN' / BASKIN ROBBINS,donuts,QUEENS,40.77064066967,-73.91808951991,restaurant,donuts restaurant in QUEENS
SUBWAY,sandwiches,STATEN ISLAND,40.62594976993,-74.13445040093,restaurant,sandwiches restaurant in STATEN ISLAND
BEIJING,chinese,QUEENS,40.70696916283,-73.90920145693,restaurant,chinese restaurant in QUEENS
TANDOOR RESTAURANT,indian,QUEENS,40.73059223178,-73.86367069885,restaurant,indian restaurant in QUEENS
XING XING ROCKAWAY RESTAURANT,chinese,QUEENS,40.5847443717,-73.81925128097,restaurant,chinese restaurant in QUEENS
SUNNYSIDE PIZZA,pizza,QUEENS,40.74379282397,-73.92411693894,restaurant,pizza restaurant in QUEENS
ERNST & YOUNG - 8TH FLOOR,coffee/tea,MANHATTAN,40.75225527903,-73.99713421665,restaurant,coffee/tea restaurant in MANHATTAN
FRANK,italian,MANHATTAN,40.72686297359,-73.98890925894,restaurant,italian restaurant in MANHATTAN
NO.1 CALLE 191 PESCADERIA,seafood,MANHATTAN,40.85520556702,-73.92943338959,restaurant,seafood restaurant in MANHATTAN
DELMONICO'S,american,MANHATTAN,40.70511350955,-74.0102214918,restaurant,american restaurant in MANHATTAN
SERGIO'S PIZZA & DELI,american,QUEENS,40.76922730698,-73.90092103853,restaurant,american restaurant in QUEENS
WHITESTONE BAGEL FACTORY,sandwiches,QUEENS,40.77686257535,-73.81757239107,restaurant,sandwiches restaurant in QUEENS
PATSON BAGEL PLUS,american,QUEENS,40.73063534449,-73.81086563185,restaurant,american restaurant in QUEENS
SEVA INDIAN CUISINE,indian,QUEENS,40.76568688917,-73.91880320198,restaurant,indian restaurant in QUEENS
DIM SUM SAM,chinese,MANHATTAN,40.79236135764,-73.97345922106,restaurant,chinese restaurant in MANHATTAN
YAMATO,asian/asian fusion,BROOKLYN,40.67186430132,-73.97744394191,restaurant,asian/asian fusion restaurant in BROOKLYN
MISS DU'S TEA SHOP,coffee/tea,MANHATTAN,40.71485513939,-73.99826490512,restaurant,coffee/tea restaurant in MANHATTAN
LEGENDS NYC,american,MANHATTAN,40.74793139552,-73.9854626911,restaurant,american restaurant in MANHATTAN
ROCCO'S PIZZERIA,pizza,BRONX,40.86740993267,-73.88374121073,restaurant,pizza restaurant in BRONX
DUNKIN,donuts,QUEENS,40.67429276391,-73.73567273487,restaurant,donuts restaurant in QUEENS
WAKU WAKU,japanese,BROOKLYN,40.65591090812,-74.00707117815,restaurant,japanese restaurant in BROOKLYN
ABBA BAR & GRILL,tapas,BROOKLYN,40.71090614796,-73.95148876413,restaurant,tapas restaurant in BROOKLYN
DH NOODLES/WHALE TEA,other,MANHATTAN,40.81094419536,-73.95805171952,restaurant,other restaurant in MANHATTAN
TERRA MEDITERRANIA,mediterranean,MANHATTAN,40.74073004473,-73.99810183844,restaurant,mediterranean restaurant in MANHATTAN
SMASHBURGER,american,BROOKLYN,40.63638594591,-73.92660672336,restaurant,american restaurant in BROOKLYN
BLANK STREET COFFEE,coffee/tea,MANHATTAN,40.74230276863,-73.99693616473,restaurant,coffee/tea restaurant in MANHATTAN
BIANG BIANG NOODLE,unknown,MANHATTAN,40.75054190782,-73.98754102176,restaurant,unknown restaurant in MANHATTAN
KING JAMAICAN AND AMERICAN,caribbean,MANHATTAN,40.82209563981,-73.93872540518,restaurant,caribbean restaurant in MANHATTAN
EL GALLO TAQUERIA,mexican,BROOKLYN,40.60354679489,-73.97804330816,restaurant,mexican restaurant in BROOKLYN
ARTHUR'S TAVERN,american,MANHATTAN,40.73310231123,-74.00339897856,restaurant,american restaurant in MANHATTAN
YEMEN CAFE OF BAY RIDGE,middle eastern,BROOKLYN,40.63080248359,-74.02208458283,restaurant,middle eastern restaurant in BROOKLYN
INES CAFE,coffee/tea,MANHATTAN,40.76885479184,-73.9544067568,restaurant,coffee/tea restaurant in MANHATTAN
DUNKIN,donuts,MANHATTAN,40.76638004518,-73.96516284924,restaurant,donuts restaurant in MANHATTAN
TAP NYC,coffee/tea,MANHATTAN,40.77771642487,-73.97855614573,restaurant,coffee/tea restaurant in MANHATTAN
BRADO THIN CRUST PIZZA,pizza,BROOKLYN,40.69041285632,-73.9949805337,restaurant,pizza restaurant in BROOKLYN
POPEYES,chicken,MANHATTAN,40.70974144644,-74.00679195853,restaurant,chicken restaurant in MANHATTAN
EZ PAELLA,spanish,MANHATTAN,40.7636180739,-73.98883452651,restaurant,spanish restaurant in MANHATTAN
MADAME X,american,MANHATTAN,40.72706936709,-74.00018400441,restaurant,american restaurant in MANHATTAN
THE PIZZA PLACE & RESTAURANT,pizza,BRONX,40.88910765872,-73.85973122121,restaurant,pizza restaurant in BRONX
CARIDAD & LOUIE'S RESTAURANT,latin american,BRONX,40.86601748112,-73.83771470099,restaurant,latin american restaurant in BRONX
LOS HERMANOS COFFEE SHOP,spanish,BROOKLYN,40.67541277192,-74.00020188696,restaurant,spanish restaurant in BROOKLYN
THE PIZZA PARLOR,pizza,STATEN ISLAND,40.6129245639,-74.1307358835,restaurant,pizza restaurant in STATEN ISLAND
DOMINO'S,pizza,BRONX,40.82704188951,-73.82265923264,restaurant,pizza restaurant in BRONX
ALLSWELL,american,BROOKLYN,40.71957315001,-73.95586196391,restaurant,american restaurant in BROOKLYN
CHIPOTLE MEXICAN GRILL,tex-mex,MANHATTAN,40.74183327469,-73.99356563056,restaurant,tex-mex restaurant in MANHATTAN
SHASHLIK HOUSE,eastern european,BROOKLYN,40.59853779409,-73.95894908259,restaurant,eastern european restaurant in BROOKLYN
JUST SALAD,salads,MANHATTAN,40.75261200199,-73.99450300818,restaurant,salads restaurant in MANHATTAN
LA PULPERIA 44,spanish,MANHATTAN,40.75982231106,-73.99162547152,restaurant,spanish restaurant in MANHATTAN
PLAYA BOWLS,"juice, smoothies, fruit salads",STATEN ISLAND,40.54173533392,-74.20713762663,restaurant,"juice, smoothies, fruit salads restaurant in STATEN ISLAND"
Q & N INTERNATIONAL CUISINE,american,MANHATTAN,40.80485305816,-73.9385498947,restaurant,american restaurant in MANHATTAN
RAY'S CANDY STORE,american,MANHATTAN,40.72619533563,-73.98343621331,restaurant,american restaurant in MANHATTAN
PERIZIA KOSHER PIZZA,jewish/kosher,BROOKLYN,40.62679306657,-73.94671199579,restaurant,jewish/kosher restaurant in BROOKLYN
I-FORTUNE COOKIE,chinese,QUEENS,40.74776657852,-73.94745576801,restaurant,chinese restaurant in QUEENS
NEW TONY'S DRAGON 1,chinese,QUEENS,40.68347500397,-73.8341765065,restaurant,chinese restaurant in QUEENS
HOLD FAST,american,MANHATTAN,40.76050559483,-73.98965085327,restaurant,american restaurant in MANHATTAN
SAZON'S NUNEZ,latin american,BROOKLYN,40.70436372257,-73.91934344661,restaurant,latin american restaurant in BROOKLYN
SHUNDECK RESTAURANT.,other,BROOKLYN,40.60005715919,-73.99076333291,restaurant,other restaurant in BROOKLYN
HALAL XPRESS,chinese,BROOKLYN,40.61299639618,-73.9963874543,restaurant,chinese restaurant in BROOKLYN
POPEYES,chicken,QUEENS,40.60262172852,-73.74956288951,restaurant,chicken restaurant in QUEENS
KING WOK,chinese,MANHATTAN,40.72902352056,-74.00524608403,restaurant,chinese restaurant in MANHATTAN
CHILI'S GRILL & BAR,tex-mex,STATEN ISLAND,40.61162267618,-74.15956109932,restaurant,tex-mex restaurant in STATEN ISLAND
BEST BUDS BURGERS,hamburgers,QUEENS,40.70065063037,-73.89926337846,restaurant,hamburgers restaurant in QUEENS
LA FAMILIA BAR & RESTAURANT,latin american,BROOKLYN,40.65477746483,-74.00393557331,restaurant,latin american restaurant in BROOKLYN
FLAMIN' CHICKEN & PIZZA,chicken,BROOKLYN,40.68550400994,-73.91502872131,restaurant,chicken restaurant in BROOKLYN
CHIPOTLE MEXICAN GRILL,tex-mex,MANHATTAN,40.73407348381,-73.98903073672,restaurant,tex-mex restaurant in MANHATTAN
VANESSA'S DUMPLING HOUSE,chinese,MANHATTAN,40.78490189859,-73.97705522623,restaurant,chinese restaurant in MANHATTAN
KINOKO,asian/asian fusion,BROOKLYN,40.72825483743,-73.94920304955,restaurant,asian/asian fusion restaurant in BROOKLYN
LAO DI FANG,chinese,BROOKLYN,40.64089158513,-74.00484637392,restaurant,chinese restaurant in BROOKLYN
THE COFFEE CLUB,coffee/tea,BROOKLYN,40.6155969803,-74.03128594195,restaurant,coffee/tea restaurant in BROOKLYN
M & O BAGELS,american,QUEENS,40.68395239199,-73.84788378212,restaurant,american restaurant in QUEENS
VESELKA,eastern european,BROOKLYN,40.71623023425,-73.94971006228,restaurant,eastern european restaurant in BROOKLYN
JOLENE SOUND ROOM,american,BROOKLYN,40.71175583536,-73.96302003542,restaurant,american restaurant in BROOKLYN
JACK & CHARLIE'S NO. 118,american,MANHATTAN,40.73866048503,-74.00234195521,restaurant,american restaurant in MANHATTAN
HUG ESAN,thai,QUEENS,40.74356538517,-73.88775103457,restaurant,thai restaurant in QUEENS
Q'RICO LATIN RESTAURANT,latin american,QUEENS,40.73653163561,-73.86576583352,restaurant,latin american restaurant in QUEENS
MANGIA,sandwiches/salads/mixed buffet,MANHATTAN,40.72482411589,-73.99726888968,restaurant,sandwiches/salads/mixed buffet restaurant in MANHATTAN
RICO POLLO #1,latin american,QUEENS,40.69998776338,-73.90739695243,restaurant,latin american restaurant in QUEENS
BIDDY'S PUB,american,MANHATTAN,40.78091025387,-73.9490616211,restaurant,american restaurant in MANHATTAN
ABSOLUTE COFFEE,coffee/tea,MANHATTAN,40.73121941393,-74.00298755246,restaurant,coffee/tea restaurant in MANHATTAN
LOBO BROOKLYN,mexican,BROOKLYN,40.68654816202,-73.99389189569,restaurant,mexican restaurant in BROOKLYN
SANDBAR TAVERN,bottled beverages,BROOKLYN,40.57515862841,-73.98540324782,restaurant,bottled beverages restaurant in BROOKLYN
STARBUCKS COFFEE COMPANY,coffee/tea,MANHATTAN,40.71452196396,-74.01567709887,restaurant,coffee/tea restaurant in MANHATTAN
MADE IN MEXICO,mexican,MANHATTAN,40.8671176141,-73.91698317855,restaurant,mexican restaurant in MANHATTAN
BOMBAY HEIGHTS,indian,BROOKLYN,40.68827140621,-73.95490198003,restaurant,indian restaurant in BROOKLYN
PLAYA BOWLS,"juice, smoothies, fruit salads",MANHATTAN,40.70822918325,-74.00469619151,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
LONG ISLAND DUMPLINGS,chinese,MANHATTAN,40.73691480434,-73.99717096364,restaurant,chinese restaurant in MANHATTAN
"DUNKIN', 'BASKIN ROBBINS",coffee/tea,BROOKLYN,40.68980181704,-73.95201261042,restaurant,coffee/tea restaurant in BROOKLYN
TABLE 87 / EIGHTY-SEVEN NEXT DOOR,pizza,BROOKLYN,40.67075732231,-73.99158622951,restaurant,pizza restaurant in BROOKLYN
TIANXIA ASIAN CUISINE,chinese,QUEENS,40.74371016296,-73.82566071205,restaurant,chinese restaurant in QUEENS
DOMINO'S,pizza,MANHATTAN,40.71189076001,-73.99689428275,restaurant,pizza restaurant in MANHATTAN
MENCHIES,frozen desserts,BRONX,40.88618257321,-73.90982011117,restaurant,frozen desserts restaurant in BRONX
CAVA,mediterranean,BROOKLYN,40.69339325391,-73.98891484783,restaurant,mediterranean restaurant in BROOKLYN
DON POLLO'S,peruvian,QUEENS,40.76266483126,-73.92684968315,restaurant,peruvian restaurant in QUEENS
ATL WING SPOT,chicken,QUEENS,40.69957623786,-73.83067051213,restaurant,chicken restaurant in QUEENS
DOMINO'S,pizza,BROOKLYN,40.69257155048,-73.94081741052,restaurant,pizza restaurant in BROOKLYN
"DUNKIN', BASKIN ROBBINS",donuts,BRONX,40.83109617843,-73.91029617066,restaurant,donuts restaurant in BRONX
LOBSTER STEAKHOUSE RESTAURANT,latin american,MANHATTAN,40.84899333375,-73.93734868307,restaurant,latin american restaurant in MANHATTAN
BAR SNACK,american,MANHATTAN,40.72698647931,-73.98881904018,restaurant,american restaurant in MANHATTAN
